	X1	X2	X3	product	temperature	logk(T)
OHR6	17.9683	28.0449	14.9683	1	1080	-10.95046689
OHR6	17.9683	28.0449	14.9683	1	1090	-10.9430429
OHR6	17.9683	28.0449	14.9683	1	1100	-10.93569956
OHR6	17.9683	28.0449	14.9683	1	1110	-10.92843518
OHR6	17.9683	28.0449	14.9683	1	1120	-10.92124812
OHR6	17.9683	28.0449	14.9683	1	1130	-10.9141368
OHR6	17.9683	28.0449	14.9683	1	1140	-10.90709966
OHR6	17.9683	28.0449	14.9683	1	1150	-10.90013521
OHR6	17.9683	28.0449	14.9683	1	1160	-10.89324201
OHR6	17.9683	28.0449	14.9683	1	1170	-10.88641864
OHR6	17.9683	28.0449	14.9683	1	1180	-10.87966374
OHR6	17.9683	28.0449	14.9683	1	1190	-10.87297597
OHR6	17.9683	28.0449	14.9683	1	1200	-10.86635404
OHR6	17.9683	28.0449	14.9683	1	1210	-10.8597967
OHR6	17.9683	28.0449	14.9683	1	1220	-10.85330273
OHR6	17.9683	28.0449	14.9683	1	1230	-10.84687094
OHR6	17.9683	28.0449	14.9683	1	1240	-10.84050017
OHR6	17.9683	28.0449	14.9683	1	1250	-10.83418931
OHR6	17.9683	28.0449	14.9683	1	1260	-10.82793726
OHR6	17.9683	28.0449	14.9683	1	1270	-10.82174295
OHR6	17.9683	28.0449	14.9683	1	1280	-10.81560536
OHR6	17.9683	28.0449	14.9683	1	1290	-10.80952347
OHR6	17.9683	28.0449	14.9683	1	1300	-10.8034963
OHR6	17.9683	28.0449	14.9683	1	1310	-10.7975229
OHR6	17.9683	28.0449	14.9683	1	1320	-10.79160233
OHR6	17.9683	28.0449	14.9683	1	1330	-10.78573368
OHR6	17.9683	28.0449	14.9683	1	1340	-10.77991608
OHR6	17.9683	28.0449	14.9683	1	1350	-10.77414864
OHR6	17.9683	28.0449	14.9683	1	1360	-10.76843055
OHR6	17.9683	28.0449	14.9683	1	1370	-10.76276096
OHR6	17.9683	28.0449	14.9683	1	1380	-10.75713908
OHR6	17.9683	28.0449	14.9683	1	1390	-10.75156414
OHR6	17.9683	28.0449	14.9683	1	1400	-10.74603535
OHR6	17.9683	28.0449	14.9683	1	1410	-10.74055199
OHR6	17.9683	28.0449	14.9683	1	1420	-10.73511333
OHR6	17.9683	28.0449	14.9683	1	1430	-10.72971865
OHR6	17.9683	28.0449	14.9683	1	1440	-10.72436725
OHR6	17.9683	28.0449	14.9683	1	1450	-10.71905847
OHR6	17.9683	28.0449	14.9683	1	1460	-10.71379165
OHR6	17.9683	28.0449	14.9683	1	1470	-10.70856612
OHR6	17.9683	28.0449	14.9683	1	1480	-10.70338127
OHR6	17.9683	28.0449	14.9683	1	1490	-10.69823647
OHR6	17.9683	28.0449	14.9683	1	1500	-10.69313112
OHR6	17.9683	28.0449	14.9683	1	1510	-10.68806463
OHR6	17.9683	28.0449	14.9683	1	1520	-10.68303642
OHR6	17.9683	28.0449	14.9683	1	1530	-10.67804593
OHR6	17.9683	28.0449	14.9683	1	1540	-10.6730926
OHR6	17.9683	28.0449	14.9683	1	1550	-10.66817589
OHR6	17.9683	28.0449	14.9683	1	1560	-10.66329528
OHR6	17.9683	28.0449	14.9683	1	1570	-10.65845024
OHR6	17.9683	28.0449	14.9683	1	1580	-10.65364027
OHR6	17.9683	28.0449	14.9683	1	1590	-10.64886487
OHR6	17.9683	28.0449	14.9683	1	1600	-10.64412356
OHR6	17.9683	28.0449	14.9683	1	1610	-10.63941586
OHR6	17.9683	28.0449	14.9683	1	1620	-10.63474129
OHR6	17.9683	28.0449	14.9683	1	1630	-10.63009942
OHR6	17.9683	28.0449	14.9683	1	1640	-10.62548978
OHR6	17.9683	28.0449	14.9683	1	1650	-10.62091195
OHR6	17.9683	28.0449	14.9683	1	1660	-10.61636548
OHR6	17.9683	28.0449	14.9683	1	1670	-10.61184997
OHR6	17.9683	28.0449	14.9683	1	1680	-10.60736499
OHR6	17.9683	28.0449	14.9683	1	1690	-10.60291014
OHR6	17.9683	28.0449	14.9683	1	1700	-10.59848503
OHR6	17.9683	28.0449	14.9683	1	1710	-10.59408926
OHR6	17.9683	28.0449	14.9683	1	1720	-10.58972246
OHR6	17.9683	28.0449	14.9683	1	1730	-10.58538425
OHR6	17.9683	28.0449	14.9683	1	1740	-10.58107426
OHR6	17.9683	28.0449	14.9683	1	1750	-10.57679214
OHR6	17.9683	28.0449	14.9683	1	1760	-10.57253752
OHR6	17.9683	28.0449	14.9683	1	1770	-10.56831007
OHR6	17.9683	28.0449	14.9683	1	1780	-10.56410944
OHR6	17.9683	28.0449	14.9683	1	1790	-10.5599353
OHR6	17.9683	28.0449	14.9683	1	1800	-10.55578732
OHR6	17.9683	28.0449	14.9683	1	1810	-10.55166518
OHR6	17.9683	28.0449	14.9683	1	1820	-10.54756856
OHR6	17.9683	28.0449	14.9683	1	1830	-10.54349715
OHR6	17.9683	28.0449	14.9683	1	1840	-10.53945065
OHR6	17.9683	28.0449	14.9683	1	1850	-10.53542876
OHR6	17.9683	28.0449	14.9683	1	1860	-10.53143119
OHR6	17.9683	28.0449	14.9683	1	1870	-10.52745764
OHR6	17.9683	28.0449	14.9683	1	1880	-10.52350783
OHR6	17.9683	28.0449	14.9683	1	1890	-10.51958148
OHR6	17.9683	28.0449	14.9683	1	1900	-10.51567832
OHR6	17.9683	28.0449	14.9683	1	1910	-10.51179809
OHR6	17.9683	28.0449	14.9683	1	1920	-10.5079405
OHR6	17.9683	28.0449	14.9683	1	1930	-10.50410532
OHR6	17.9683	28.0449	14.9683	1	1940	-10.50029227
OHR6	17.9683	28.0449	14.9683	1	1950	-10.49650111
OHR6	17.9683	28.0449	14.9683	1	1960	-10.49273159
OHR6	17.9683	28.0449	14.9683	1	1970	-10.48898347
OHR6	17.9683	28.0449	14.9683	1	1980	-10.4852565
OHR6	17.9683	28.0449	14.9683	1	1990	-10.48155046
OHR6	17.9683	28.0449	14.9683	1	2000	-10.47786512
OHR6	17.9683	28.0449	14.9683	1	2010	-10.47420023
OHR6	17.9683	28.0449	14.9683	1	2020	-10.47055559
OHR6	17.9683	28.0449	14.9683	1	2030	-10.46693097
OHR6	17.9683	28.0449	14.9683	1	2040	-10.46332616
OHR6	17.9683	28.0449	14.9683	1	2050	-10.45974093
OHR6	17.9683	28.0449	14.9683	1	2060	-10.45617509
OHR6	17.9683	28.0449	14.9683	1	2070	-10.45262843
OHR6	17.9683	28.0449	14.9683	1	2080	-10.44910073
OHR6	17.9683	28.0449	14.9683	1	2090	-10.44559181
OHR6	17.9683	28.0449	14.9683	1	2100	-10.44210147
OHR6	17.9683	28.0449	14.9683	1	2110	-10.4386295
OHR6	17.9683	28.0449	14.9683	1	2120	-10.43517573
OHR6	17.9683	28.0449	14.9683	1	2130	-10.43173996
OHR6	17.9683	28.0449	14.9683	1	2140	-10.42832201
OHR6	17.9683	28.0449	14.9683	1	2150	-10.4249217
OHR6	17.9683	28.0449	14.9683	1	2160	-10.42153884
OHR6	17.9683	28.0449	14.9683	1	2170	-10.41817326
OHR6	17.9683	28.0449	14.9683	1	2180	-10.41482479
OHR6	17.9683	28.0449	14.9683	1	2190	-10.41149325
OHR6	17.9683	28.0449	14.9683	1	2200	-10.40817848
OHR6	17.9683	28.0449	14.9683	1	2210	-10.40488031
OHR6	17.9683	28.0449	14.9683	1	2220	-10.40159857
OHR6	17.9683	28.0449	14.9683	1	2230	-10.39833311
OHR6	17.9683	28.0449	14.9683	1	2240	-10.39508376
OHR6	17.9683	28.0449	14.9683	1	2250	-10.39185037
OHR6	17.9683	28.0449	14.9683	1	2260	-10.38863278
OHR6	17.9683	28.0449	14.9683	1	2270	-10.38543084
OHR6	17.9683	28.0449	14.9683	1	2280	-10.3822444
OHR6	17.9683	28.0449	14.9683	1	2290	-10.37907332
OHR6	17.9683	28.0449	14.9683	1	2300	-10.37591744
OHR6	17.9683	28.0449	14.9683	1	2310	-10.37277662
OHR6	17.9683	28.0449	14.9683	1	2320	-10.36965073
OHR6	17.9683	28.0449	14.9683	1	2330	-10.36653961
OHR6	17.9683	28.0449	14.9683	1	2340	-10.36344314
OHR6	17.9683	28.0449	14.9683	1	2350	-10.36036117
OHR6	17.9683	28.0449	14.9683	1	2360	-10.35729357
OHR6	17.9683	28.0449	14.9683	1	2370	-10.35424022
OHR6	17.9683	28.0449	14.9683	1	2380	-10.35120097
OHR6	17.9683	28.0449	14.9683	1	2390	-10.34817571
OHR6	17.9683	28.0449	14.9683	1	2400	-10.3451643
OHR6	17.9683	28.0449	14.9683	1	2410	-10.34216661
OHR6	17.9683	28.0449	14.9683	1	2420	-10.33918253
OHR6	17.9683	28.0449	14.9683	1	2430	-10.33621194
OHR6	17.9683	28.0449	14.9683	1	2440	-10.3332547
OHR6	17.9683	28.0449	14.9683	1	2450	-10.33031071
OHR6	17.9683	28.0449	14.9683	1	2460	-10.32737985
OHR6	17.9683	28.0449	14.9683	1	2470	-10.32446199
OHR6	17.9683	28.0449	14.9683	1	2480	-10.32155703
OHR6	17.9683	28.0449	14.9683	1	2490	-10.31866486
OHR7	17.9683	28.0449	14.9683	2	300	-11.81023182
OHR7	17.9683	28.0449	14.9683	2	303	-11.80755397
OHR7	17.9683	28.0449	14.9683	2	306	-11.80490754
OHR7	17.9683	28.0449	14.9683	2	309	-11.80229184
OHR7	17.9683	28.0449	14.9683	2	312	-11.79970616
OHR7	17.9683	28.0449	14.9683	2	315	-11.79714986
OHR7	17.9683	28.0449	14.9683	2	318	-11.79462227
OHR7	17.9683	28.0449	14.9683	2	321	-11.79212278
OHR7	17.9683	28.0449	14.9683	2	324	-11.78965079
OHR7	17.9683	28.0449	14.9683	2	327	-11.78720571
OHR7	17.9683	28.0449	14.9683	2	330	-11.78478697
OHR7	17.9683	28.0449	14.9683	2	333	-11.78239403
OHR7	17.9683	28.0449	14.9683	2	336	-11.78002635
OHR7	17.9683	28.0449	14.9683	2	339	-11.77768343
OHR7	17.9683	28.0449	14.9683	2	342	-11.77536474
OHR7	17.9683	28.0449	14.9683	2	345	-11.77306982
OHR7	17.9683	28.0449	14.9683	2	348	-11.77079819
OHR7	17.9683	28.0449	14.9683	2	351	-11.76854939
OHR7	17.9683	28.0449	14.9683	2	354	-11.76632298
OHR7	17.9683	28.0449	14.9683	2	357	-11.76411852
OHR7	17.9683	28.0449	14.9683	2	360	-11.7619356
OHR7	17.9683	28.0449	14.9683	2	363	-11.7597738
OHR7	17.9683	28.0449	14.9683	2	366	-11.75763274
OHR7	17.9683	28.0449	14.9683	2	369	-11.75551201
OHR7	17.9683	28.0449	14.9683	2	372	-11.75341125
OHR7	17.9683	28.0449	14.9683	2	375	-11.7513301
OHR7	17.9683	28.0449	14.9683	2	378	-11.74926819
OHR7	17.9683	28.0449	14.9683	2	381	-11.74722518
OHR7	17.9683	28.0449	14.9683	2	384	-11.74520074
OHR7	17.9683	28.0449	14.9683	2	387	-11.74319453
OHR7	17.9683	28.0449	14.9683	2	390	-11.74120624
OHR7	17.9683	28.0449	14.9683	2	393	-11.73923556
OHR7	17.9683	28.0449	14.9683	2	396	-11.73728217
OHR7	17.9683	28.0449	14.9683	2	399	-11.73534579
OHR7	17.9683	28.0449	14.9683	2	402	-11.73342613
OHR7	17.9683	28.0449	14.9683	2	405	-11.7315229
OHR7	17.9683	28.0449	14.9683	2	408	-11.72963583
OHR7	17.9683	28.0449	14.9683	2	411	-11.72776466
OHR7	17.9683	28.0449	14.9683	2	414	-11.72590912
OHR7	17.9683	28.0449	14.9683	2	417	-11.72406896
OHR7	17.9683	28.0449	14.9683	2	420	-11.72224393
OHR7	17.9683	28.0449	14.9683	2	423	-11.72043378
OHR7	17.9683	28.0449	14.9683	2	426	-11.71863828
OHR7	17.9683	28.0449	14.9683	2	429	-11.7168572
OHR7	17.9683	28.0449	14.9683	2	432	-11.71509032
OHR7	17.9683	28.0449	14.9683	2	435	-11.7133374
OHR7	17.9683	28.0449	14.9683	2	438	-11.71159824
OHR7	17.9683	28.0449	14.9683	2	441	-11.70987262
OHR7	17.9683	28.0449	14.9683	2	444	-11.70816035
OHR7	17.9683	28.0449	14.9683	2	447	-11.7064612
OHR7	17.9683	28.0449	14.9683	2	450	-11.704775
OHR7	17.9683	28.0449	14.9683	2	453	-11.70310155
OHR7	17.9683	28.0449	14.9683	2	456	-11.70144065
OHR7	17.9683	28.0449	14.9683	2	459	-11.69979212
OHR7	17.9683	28.0449	14.9683	2	462	-11.69815579
OHR7	17.9683	28.0449	14.9683	2	465	-11.69653148
OHR7	17.9683	28.0449	14.9683	2	468	-11.69491901
OHR7	17.9683	28.0449	14.9683	2	471	-11.69331821
OHR7	17.9683	28.0449	14.9683	2	474	-11.69172893
OHR7	17.9683	28.0449	14.9683	2	477	-11.69015099
OHR7	17.9683	28.0449	14.9683	2	480	-11.68858424
OHR7	17.9683	28.0449	14.9683	2	483	-11.68702852
OHR7	17.9683	28.0449	14.9683	2	486	-11.68548369
OHR7	17.9683	28.0449	14.9683	2	489	-11.68394958
OHR7	17.9683	28.0449	14.9683	2	492	-11.68242606
OHR7	17.9683	28.0449	14.9683	2	495	-11.68091299
OHR7	17.9683	28.0449	14.9683	2	498	-11.67941021
OHR7	17.9683	28.0449	14.9683	2	501	-11.6779176
OHR7	17.9683	28.0449	14.9683	2	504	-11.67643502
OHR7	17.9683	28.0449	14.9683	2	507	-11.67496234
OHR7	17.9683	28.0449	14.9683	2	510	-11.67349942
OHR7	17.9683	28.0449	14.9683	2	513	-11.67204614
OHR7	17.9683	28.0449	14.9683	2	516	-11.67060238
OHR7	17.9683	28.0449	14.9683	2	519	-11.66916801
OHR7	17.9683	28.0449	14.9683	2	522	-11.66774292
OHR7	17.9683	28.0449	14.9683	2	525	-11.66632698
OHR7	17.9683	28.0449	14.9683	2	528	-11.66492008
OHR7	17.9683	28.0449	14.9683	2	531	-11.66352211
OHR7	17.9683	28.0449	14.9683	2	534	-11.66213295
OHR7	17.9683	28.0449	14.9683	2	537	-11.6607525
OHR7	17.9683	28.0449	14.9683	2	540	-11.65938065
OHR7	17.9683	28.0449	14.9683	2	543	-11.65801729
OHR7	17.9683	28.0449	14.9683	2	546	-11.65666232
OHR7	17.9683	28.0449	14.9683	2	549	-11.65531564
OHR7	17.9683	28.0449	14.9683	2	552	-11.65397715
OHR7	17.9683	28.0449	14.9683	2	555	-11.65264675
OHR7	17.9683	28.0449	14.9683	2	558	-11.65132434
OHR7	17.9683	28.0449	14.9683	2	561	-11.65000984
OHR7	17.9683	28.0449	14.9683	2	564	-11.64870314
OHR7	17.9683	28.0449	14.9683	2	567	-11.64740416
OHR7	17.9683	28.0449	14.9683	2	570	-11.6461128
OHR7	17.9683	28.0449	14.9683	2	573	-11.64482899
OHR7	17.9683	28.0449	14.9683	2	576	-11.64355262
OHR7	17.9683	28.0449	14.9683	2	579	-11.64228362
OHR7	17.9683	28.0449	14.9683	2	582	-11.64102191
OHR7	17.9683	28.0449	14.9683	2	585	-11.63976739
OHR7	17.9683	28.0449	14.9683	2	588	-11.63852
OHR7	17.9683	28.0449	14.9683	2	591	-11.63727964
OHR7	17.9683	28.0449	14.9683	2	594	-11.63604625
OHR7	17.9683	28.0449	14.9683	2	597	-11.63481974
OHR7	17.9683	28.0449	14.9683	2	600	-11.63360004
OHR7	17.9683	28.0449	14.9683	2	603	-11.63238707
OHR7	17.9683	28.0449	14.9683	2	606	-11.63118077
OHR7	17.9683	28.0449	14.9683	2	609	-11.62998106
OHR7	17.9683	28.0449	14.9683	2	612	-11.62878786
OHR7	17.9683	28.0449	14.9683	2	615	-11.62760111
OHR7	17.9683	28.0449	14.9683	2	618	-11.62642074
OHR7	17.9683	28.0449	14.9683	2	621	-11.62524669
OHR7	17.9683	28.0449	14.9683	2	624	-11.62407888
OHR7	17.9683	28.0449	14.9683	2	627	-11.62291725
OHR7	17.9683	28.0449	14.9683	2	630	-11.62176173
OHR7	17.9683	28.0449	14.9683	2	633	-11.62061227
OHR7	17.9683	28.0449	14.9683	2	636	-11.6194688
OHR7	17.9683	28.0449	14.9683	2	639	-11.61833125
OHR7	17.9683	28.0449	14.9683	2	642	-11.61719958
OHR7	17.9683	28.0449	14.9683	2	645	-11.61607371
OHR7	17.9683	28.0449	14.9683	2	648	-11.61495359
OHR7	17.9683	28.0449	14.9683	2	651	-11.61383915
OHR7	17.9683	28.0449	14.9683	2	654	-11.61273036
OHR7	17.9683	28.0449	14.9683	2	657	-11.61162714
OHR7	17.9683	28.0449	14.9683	2	660	-11.61052944
OHR7	17.9683	28.0449	14.9683	2	663	-11.60943722
OHR7	17.9683	28.0449	14.9683	2	666	-11.6083504
OHR7	17.9683	28.0449	14.9683	2	669	-11.60726895
OHR7	17.9683	28.0449	14.9683	2	672	-11.6061928
OHR7	17.9683	28.0449	14.9683	2	675	-11.60512191
OHR7	17.9683	28.0449	14.9683	2	678	-11.60405623
OHR7	17.9683	28.0449	14.9683	2	681	-11.60299571
OHR7	17.9683	28.0449	14.9683	2	684	-11.60194029
OHR7	17.9683	28.0449	14.9683	2	687	-11.60088993
OHR7	17.9683	28.0449	14.9683	2	690	-11.59984458
OHR7	17.9683	28.0449	14.9683	2	693	-11.5988042
OHR7	17.9683	28.0449	14.9683	2	696	-11.59776873
OHR7	17.9683	28.0449	14.9683	2	699	-11.59673813
OHR7	17.9683	28.0449	14.9683	2	702	-11.59571236
OHR7	17.9683	28.0449	14.9683	2	705	-11.59469137
OHR7	17.9683	28.0449	14.9683	2	708	-11.59367512
OHR7	17.9683	28.0449	14.9683	2	711	-11.59266356
OHR7	17.9683	28.0449	14.9683	2	714	-11.59165665
OHR7	17.9683	28.0449	14.9683	2	717	-11.59065435
OHR7	17.9683	28.0449	14.9683	2	720	-11.58965662
OHR7	17.9683	28.0449	14.9683	2	723	-11.58866341
OHR7	17.9683	28.0449	14.9683	2	726	-11.58767469
OHR7	17.9683	28.0449	14.9683	2	729	-11.58669041
OHR7	17.9683	28.0449	14.9683	2	732	-11.58571054
OHR7	17.9683	28.0449	14.9683	2	735	-11.58473504
OHR7	17.9683	28.0449	14.9683	2	738	-11.58376386
OHR7	17.9683	28.0449	14.9683	2	741	-11.58279697
OHR7	17.9683	28.0449	14.9683	2	744	-11.58183434
OHR7	17.9683	28.0449	14.9683	2	747	-11.58087592
OHR7	17.9683	28.0449	14.9683	2	750	-11.57992168
OHR7	17.9683	28.0449	14.9683	2	753	-11.57897158
OHR7	17.9683	28.0449	14.9683	2	756	-11.57802559
OHR7	17.9683	28.0449	14.9683	2	759	-11.57708367
OHR7	17.9683	28.0449	14.9683	2	762	-11.57614579
OHR7	17.9683	28.0449	14.9683	2	765	-11.57521192
OHR7	17.9683	28.0449	14.9683	2	768	-11.57428201
OHR7	17.9683	28.0449	14.9683	2	771	-11.57335604
OHR7	17.9683	28.0449	14.9683	2	774	-11.57243397
OHR7	17.9683	28.0449	14.9683	2	777	-11.57151577
OHR7	17.9683	28.0449	14.9683	2	780	-11.57060141
OHR7	17.9683	28.0449	14.9683	2	783	-11.56969086
OHR7	17.9683	28.0449	14.9683	2	786	-11.56878408
OHR7	17.9683	28.0449	14.9683	2	789	-11.56788105
OHR7	17.9683	28.0449	14.9683	2	792	-11.56698173
OHR7	17.9683	28.0449	14.9683	2	795	-11.5660861
OHR7	17.9683	28.0449	14.9683	2	798	-11.56519412
OHR7	17.9683	28.0449	14.9683	2	800	-11.56460148
OHR7	17.9683	28.0449	14.9683	2	810	-11.56166214
OHR7	17.9683	28.0449	14.9683	2	820	-11.5587618
OHR7	17.9683	28.0449	14.9683	2	830	-11.55589944
OHR7	17.9683	28.0449	14.9683	2	840	-11.55307408
OHR7	17.9683	28.0449	14.9683	2	850	-11.5502848
OHR7	17.9683	28.0449	14.9683	2	860	-11.54753067
OHR7	17.9683	28.0449	14.9683	2	870	-11.54481083
OHR7	17.9683	28.0449	14.9683	2	880	-11.54212444
OHR7	17.9683	28.0449	14.9683	2	890	-11.5394707
OHR7	17.9683	28.0449	14.9683	2	900	-11.53684882
OHR7	17.9683	28.0449	14.9683	2	910	-11.53425804
OHR7	17.9683	28.0449	14.9683	2	920	-11.53169765
OHR7	17.9683	28.0449	14.9683	2	930	-11.52916695
OHR7	17.9683	28.0449	14.9683	2	940	-11.52666524
OHR7	17.9683	28.0449	14.9683	2	950	-11.52419189
OHR7	17.9683	28.0449	14.9683	2	960	-11.52174626
OHR7	17.9683	28.0449	14.9683	2	970	-11.51932773
OHR7	17.9683	28.0449	14.9683	2	980	-11.51693571
OHR7	17.9683	28.0449	14.9683	2	990	-11.51456964
OHR7	17.9683	28.0449	14.9683	2	1000	-11.51222895
OHR7	17.9683	28.0449	14.9683	2	1010	-11.50991312
OHR7	17.9683	28.0449	14.9683	2	1020	-11.50762161
OHR7	17.9683	28.0449	14.9683	2	1030	-11.50535393
OHR7	17.9683	28.0449	14.9683	2	1040	-11.50310959
OHR7	17.9683	28.0449	14.9683	2	1050	-11.50088811
OHR7	17.9683	28.0449	14.9683	2	1060	-11.49868903
OHR7	17.9683	28.0449	14.9683	2	1070	-11.49651192
OHR7	17.9683	28.0449	14.9683	2	1080	-11.49435633
OHR7	17.9683	28.0449	14.9683	2	1090	-11.49222184
OHR7	17.9683	28.0449	14.9683	2	1100	-11.49010806
OHR7	17.9683	28.0449	14.9683	2	1110	-11.48801457
OHR7	17.9683	28.0449	14.9683	2	1120	-11.485941
OHR7	17.9683	28.0449	14.9683	2	1130	-11.48388698
OHR7	17.9683	28.0449	14.9683	2	1140	-11.48185213
OHR7	17.9683	28.0449	14.9683	2	1150	-11.47983611
OHR7	17.9683	28.0449	14.9683	2	1160	-11.47783857
OHR7	17.9683	28.0449	14.9683	2	1170	-11.47585917
OHR7	17.9683	28.0449	14.9683	2	1180	-11.4738976
OHR7	17.9683	28.0449	14.9683	2	1190	-11.47195353
OHR7	17.9683	28.0449	14.9683	2	1200	-11.47002665
OHR7	17.9683	28.0449	14.9683	2	1210	-11.46811667
OHR7	17.9683	28.0449	14.9683	2	1220	-11.46622329
OHR7	17.9683	28.0449	14.9683	2	1230	-11.46434622
OHR7	17.9683	28.0449	14.9683	2	1240	-11.46248519
OHR7	17.9683	28.0449	14.9683	2	1250	-11.46063993
OHR7	17.9683	28.0449	14.9683	2	1260	-11.45881017
OHR7	17.9683	28.0449	14.9683	2	1270	-11.45699566
OHR7	17.9683	28.0449	14.9683	2	1280	-11.45519614
OHR7	17.9683	28.0449	14.9683	2	1290	-11.45341137
OHR7	17.9683	28.0449	14.9683	2	1300	-11.45164111
OHR7	17.9683	28.0449	14.9683	2	1310	-11.44988512
OHR7	17.9683	28.0449	14.9683	2	1320	-11.44814318
OHR7	17.9683	28.0449	14.9683	2	1330	-11.44641507
OHR7	17.9683	28.0449	14.9683	2	1340	-11.44470057
OHR7	17.9683	28.0449	14.9683	2	1350	-11.44299946
OHR7	17.9683	28.0449	14.9683	2	1360	-11.44131154
OHR7	17.9683	28.0449	14.9683	2	1370	-11.43963661
OHR7	17.9683	28.0449	14.9683	2	1380	-11.43797446
OHR7	17.9683	28.0449	14.9683	2	1390	-11.43632491
OHR7	17.9683	28.0449	14.9683	2	1400	-11.43468777
OHR7	17.9683	28.0449	14.9683	2	1410	-11.43306285
OHR7	17.9683	28.0449	14.9683	2	1420	-11.43144997
OHR7	17.9683	28.0449	14.9683	2	1430	-11.42984895
OHR7	17.9683	28.0449	14.9683	2	1440	-11.42825963
OHR7	17.9683	28.0449	14.9683	2	1450	-11.42668183
OHR7	17.9683	28.0449	14.9683	2	1460	-11.42511538
OHR7	17.9683	28.0449	14.9683	2	1470	-11.42356013
OHR7	17.9683	28.0449	14.9683	2	1480	-11.42201591
OHR7	17.9683	28.0449	14.9683	2	1490	-11.42048257
OHR7	17.9683	28.0449	14.9683	2	1500	-11.41895997
OHR7	17.9683	28.0449	14.9683	2	1510	-11.41744794
OHR7	17.9683	28.0449	14.9683	2	1520	-11.41594635
OHR7	17.9683	28.0449	14.9683	2	1530	-11.41445504
OHR7	17.9683	28.0449	14.9683	2	1540	-11.41297389
OHR7	17.9683	28.0449	14.9683	2	1550	-11.41150276
OHR7	17.9683	28.0449	14.9683	2	1560	-11.4100415
OHR7	17.9683	28.0449	14.9683	2	1570	-11.40858999
OHR7	17.9683	28.0449	14.9683	2	1580	-11.40714811
OHR7	17.9683	28.0449	14.9683	2	1590	-11.40571571
OHR7	17.9683	28.0449	14.9683	2	1600	-11.40429269
OHR7	17.9683	28.0449	14.9683	2	1610	-11.40287891
OHR7	17.9683	28.0449	14.9683	2	1620	-11.40147426
OHR7	17.9683	28.0449	14.9683	2	1630	-11.40007862
OHR7	17.9683	28.0449	14.9683	2	1640	-11.39869188
OHR7	17.9683	28.0449	14.9683	2	1650	-11.39731392
OHR7	17.9683	28.0449	14.9683	2	1660	-11.39594464
OHR7	17.9683	28.0449	14.9683	2	1670	-11.39458392
OHR7	17.9683	28.0449	14.9683	2	1680	-11.39323166
OHR7	17.9683	28.0449	14.9683	2	1690	-11.39188776
OHR7	17.9683	28.0449	14.9683	2	1700	-11.39055211
OHR7	17.9683	28.0449	14.9683	2	1710	-11.38922461
OHR7	17.9683	28.0449	14.9683	2	1720	-11.38790517
OHR7	17.9683	28.0449	14.9683	2	1730	-11.38659368
OHR7	17.9683	28.0449	14.9683	2	1740	-11.38529005
OHR7	17.9683	28.0449	14.9683	2	1750	-11.38399418
OHR7	17.9683	28.0449	14.9683	2	1760	-11.382706
OHR7	17.9683	28.0449	14.9683	2	1770	-11.3814254
OHR7	17.9683	28.0449	14.9683	2	1780	-11.38015229
OHR7	17.9683	28.0449	14.9683	2	1790	-11.3788866
OHR7	17.9683	28.0449	14.9683	2	1800	-11.37762822
OHR7	17.9683	28.0449	14.9683	2	1810	-11.37637709
OHR7	17.9683	28.0449	14.9683	2	1820	-11.37513312
OHR7	17.9683	28.0449	14.9683	2	1830	-11.37389622
OHR7	17.9683	28.0449	14.9683	2	1840	-11.37266631
OHR7	17.9683	28.0449	14.9683	2	1850	-11.37144333
OHR7	17.9683	28.0449	14.9683	2	1860	-11.37022718
OHR7	17.9683	28.0449	14.9683	2	1870	-11.3690178
OHR7	17.9683	28.0449	14.9683	2	1880	-11.3678151
OHR7	17.9683	28.0449	14.9683	2	1890	-11.36661902
OHR7	17.9683	28.0449	14.9683	2	1900	-11.36542949
OHR7	17.9683	28.0449	14.9683	2	1910	-11.36424642
OHR7	17.9683	28.0449	14.9683	2	1920	-11.36306976
OHR7	17.9683	28.0449	14.9683	2	1930	-11.36189944
OHR7	17.9683	28.0449	14.9683	2	1940	-11.36073537
OHR7	17.9683	28.0449	14.9683	2	1950	-11.35957751
OHR7	17.9683	28.0449	14.9683	2	1960	-11.35842578
OHR7	17.9683	28.0449	14.9683	2	1970	-11.35728012
OHR7	17.9683	28.0449	14.9683	2	1980	-11.35614046
OHR7	17.9683	28.0449	14.9683	2	1990	-11.35500675
OHR7	17.9683	28.0449	14.9683	2	2000	-11.35387892
OHR7	17.9683	28.0449	14.9683	2	2010	-11.35275691
OHR7	17.9683	28.0449	14.9683	2	2020	-11.35164066
OHR7	17.9683	28.0449	14.9683	2	2030	-11.35053011
OHR7	17.9683	28.0449	14.9683	2	2040	-11.34942521
OHR7	17.9683	28.0449	14.9683	2	2050	-11.34832589
OHR7	17.9683	28.0449	14.9683	2	2060	-11.3472321
OHR7	17.9683	28.0449	14.9683	2	2070	-11.34614379
OHR7	17.9683	28.0449	14.9683	2	2080	-11.3450609
OHR7	17.9683	28.0449	14.9683	2	2090	-11.34398338
OHR7	17.9683	28.0449	14.9683	2	2100	-11.34291117
OHR7	17.9683	28.0449	14.9683	2	2110	-11.34184423
OHR7	17.9683	28.0449	14.9683	2	2120	-11.34078249
